COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO
45524;1;HORTOLANDIA;0;15;0;0;463;155;0;0;0
47806;1;HORTOLANDIA;0;0;0;0;582;424;0;0;0
900527;1;HORTOLANDIA;0;35;0;0;241;153;0;0;0
919378;1;HORTOLANDIA;0;0;0;100;250;138;0;0;0
459112;1;HORTOLANDIA;0;0;0;0;0;0;0;0;0
18065;1;CAMPINAS;0;13;0;484;0;0;0;0;0
18235;1;CAMPINAS;0;21;0;0;335;348;0;0;0
18260;1;CAMPINAS;0;11;0;0;230;132;0;0;0
18338;1;CAMPINAS;0;0;0;0;452;0;0;0;0
18429;1;CAMPINAS;0;12;0;0;269;0;0;0;0
18521;1;CAMPINAS;0;0;0;0;152;155;0;0;0
18570;1;CAMPINAS;0;2;0;0;207;749;0;0;73
18776;1;CAMPINAS;0;0;0;0;518;0;0;0;0
18806;1;CAMPINAS;0;9;0;0;243;351;0;0;0
18922;1;CAMPINAS;0;11;0;0;247;103;0;0;0
42648;1;CAMPINAS;0;0;0;248;0;0;0;0;0
65626;1;CAMPINAS;0;0;0;0;329;362;0;0;0
903905;1;CAMPINAS;0;0;0;227;0;0;0;0;0
907364;1;CAMPINAS;0;0;0;175;0;0;0;0;0
914885;1;CAMPINAS;0;0;0;385;0;0;0;0;0
922420;1;CAMPINAS;0;0;0;221;0;0;0;0;0
980158;1;CAMPINAS;0;0;0;0;0;0;0;147;602
20801;1;CAPIVARI;0;6;0;0;471;853;0;0;126
580120;1;CAPIVARI;0;4;0;0;322;137;0;0;0
18843;1;INDAIATUBA;0;0;0;0;266;165;0;0;0
446567;1;INDAIATUBA;0;14;0;0;511;124;0;0;0
913972;1;INDAIATUBA;0;2;0;0;317;182;0;0;0
903930;1;MONTE MOR;0;7;0;0;0;255;0;0;234
913017;1;MONTE MOR;0;0;0;0;0;250;0;0;0
907704;1;AMERICO BRASILIENSE;0;0;0;0;190;380;0;131;199
21945;1;ARARAQUARA;0;0;0;0;279;140;0;0;0
22073;1;ARARAQUARA;0;0;0;0;280;110;0;0;0
38982;1;ARARAQUARA;0;0;0;0;348;156;0;0;0
462330;1;ARARAQUARA;0;0;0;0;0;312;0;0;0
907728;1;ARARAQUARA;0;11;0;400;0;0;0;0;0
497381;1;MATAO;0;0;0;0;0;230;0;0;0
903536;1;MATAO;0;0;0;419;0;0;0;0;0
905756;1;MATAO;0;0;0;319;0;0;0;0;0
911896;1;MATAO;0;0;0;424;0;0;0;0;0
22214;1;BARRETOS;0;12;0;0;502;358;0;0;0
36894;1;BARRETOS;0;5;0;0;372;0;0;0;0
907741;2;BARRETOS;0;7;0;0;71;37;0;0;0
22421;1;GUAIRA;0;7;0;0;294;60;0;0;0
22433;1;GUAIRA;0;12;0;0;646;521;0;0;42
22287;1;JABORANDI;0;0;0;0;0;159;0;0;0
28046;1;OLIMPIA;0;1;0;0;300;165;0;0;0
433561;1;OLIMPIA;0;0;0;0;0;0;0;0;0
22779;1;FRANCA;0;0;0;718;0;0;0;0;0
22809;1;FRANCA;0;0;0;0;196;16;0;0;0
22913;1;FRANCA;0;0;0;0;276;140;0;0;0
22937;1;FRANCA;0;26;0;0;672;1140;0;0;0
22986;1;FRANCA;0;0;0;0;679;0;0;0;0
23115;1;FRANCA;0;0;0;749;0;0;0;0;0
23127;1;FRANCA;0;39;0;0;226;550;0;0;0
23206;1;FRANCA;0;0;0;0;272;0;0;0;0
442318;1;FRANCA;0;4;0;0;314;240;0;0;0
497253;1;FRANCA;0;32;0;0;473;359;0;0;0
900679;1;FRANCA;0;27;0;0;291;559;0;0;0
903395;1;FRANCA;0;0;0;519;0;0;0;0;0
905720;1;FRANCA;0;22;0;0;373;408;0;0;0
907790;1;FRANCA;0;0;0;0;566;0;0;0;0
911276;1;FRANCA;0;0;0;0;186;19;0;0;0
914307;1;FRANCA;0;0;0;0;350;132;0;0;0
916110;1;FRANCA;0;0;0;0;362;345;0;0;0
464454;1;FRANCA;0;0;0;0;0;0;27;138;94
23059;1;ITIRAPUA;0;29;0;0;318;178;0;0;0
23103;1;PEDREGULHO;0;22;0;0;123;316;0;0;0
22603;1;BEBEDOURO;0;11;0;0;266;166;0;0;0
22627;1;BEBEDOURO;0;9;0;0;260;75;0;0;0
22724;1;BEBEDOURO;0;6;0;0;304;151;0;0;0
43552;1;BEBEDOURO;0;12;0;0;457;123;0;0;0
903371;1;BEBEDOURO;0;13;0;0;313;132;0;0;0
23590;1;GUARIBA;0;6;0;0;0;490;0;0;159
40034;1;GUARIBA;0;16;0;0;0;447;0;0;0
459562;1;GUARIBA;0;0;0;0;0;0;0;0;0
23577;1;MONTE ALTO;0;12;0;0;223;363;0;0;0
22697;1;MONTE AZUL PAULISTA;0;10;0;0;177;275;0;0;31
406004;1;MONTE AZUL PAULISTA;0;7;0;0;92;114;0;0;0
22500;1;TAIACU;0;9;0;0;248;138;0;0;0
474691;2;TAIUVA;0;0;0;0;0;0;40;84;102
22652;1;TAQUARAL;0;4;0;0;125;66;0;0;0
22949;1;BATATAIS;0;0;0;0;310;85;0;0;0
23000;1;BATATAIS;0;18;0;0;272;216;0;0;54
24200;1;CAJURU;0;0;0;0;264;211;0;0;0
24260;1;CRAVINHOS;0;0;0;0;356;219;0;0;0
23796;1;RIBEIRAO PRETO;0;33;0;624;0;0;0;0;0
23848;1;RIBEIRAO PRETO;0;15;0;467;0;0;0;0;0
23887;1;RIBEIRAO PRETO;0;0;0;0;325;251;0;0;0
23899;1;RIBEIRAO PRETO;0;0;0;0;0;458;0;0;114
23942;1;RIBEIRAO PRETO;0;0;0;214;314;0;0;0;0
24065;1;RIBEIRAO PRETO;0;0;0;0;0;398;0;0;0
24119;1;RIBEIRAO PRETO;0;0;0;0;0;1626;0;0;227
24193;1;RIBEIRAO PRETO;0;0;0;609;0;0;0;0;0
37151;1;RIBEIRAO PRETO;0;0;0;0;247;79;0;0;0
41531;1;RIBEIRAO PRETO;0;0;0;0;222;357;0;0;79
48446;1;RIBEIRAO PRETO;0;12;0;581;0;0;0;0;0
566780;1;RIBEIRAO PRETO;0;0;0;305;346;0;0;0;0
900771;1;RIBEIRAO PRETO;0;0;0;150;204;410;0;0;0
907873;1;RIBEIRAO PRETO;0;0;0;0;255;0;0;0;0
460461;1;RIBEIRAO PRETO;0;0;0;0;0;0;0;0;0
559970;1;RIBEIRAO PRETO;0;0;0;3;44;50;0;0;0
559982;2;RIBEIRAO PRETO;0;0;0;1;25;28;0;0;0
24302;1;SANTA ROSA DE VITERBO;0;0;0;0;199;0;0;0;0
24375;1;SAO SIMAO;0;0;0;0;159;73;0;7;39
85397;1;SERRA AZUL;0;0;0;0;213;126;0;13;28
24211;1;SANTA CRUZ DA ESPERANCA;0;0;0;0;0;80;0;0;0
24508;1;IBATE;0;4;0;0;261;104;0;0;0
21684;1;ITIRAPINA;0;4;0;0;365;439;0;0;29
24594;1;RIBEIRAO BONITO;0;0;0;0;0;316;0;0;0
24521;1;SAO CARLOS;0;14;0;750;0;0;0;0;0
24600;2;SAO CARLOS;0;2;0;154;0;0;0;0;0
24624;1;SAO CARLOS;0;3;0;0;831;0;0;0;0
579439;1;SAO CARLOS;0;22;0;0;312;87;0;0;0
585804;1;SAO CARLOS;0;20;0;0;430;144;0;0;0
905835;1;SAO CARLOS;0;7;0;0;315;396;0;0;103
914988;1;SAO CARLOS;0;9;0;0;427;676;0;0;95
914997;1;SAO CARLOS;0;16;0;0;494;696;0;0;62
24818;1;IPUA;0;0;0;0;0;361;0;0;61
23383;1;ITUVERAVA;0;5;0;0;0;590;0;0;140
23218;1;MIGUELOPOLIS;0;0;0;0;0;264;0;0;104
24697;1;SAO JOAQUIM DA BARRA;0;15;0;393;0;0;0;0;0
24703;1;SAO JOAQUIM DA BARRA;0;23;0;0;495;474;0;34;78
43576;1;SAO JOAQUIM DA BARRA;0;10;0;720;0;0;0;0;0
912098;1;SAO JOAQUIM DA BARRA;0;22;0;0;350;162;0;0;0
903504;1;BORBOREMA;0;16;0;397;70;0;0;0;0
24867;1;CANDIDO RODRIGUES;0;1;0;0;0;63;0;0;0
25100;1;DOBRADA;0;20;0;0;483;198;0;50;65
24831;1;FERNANDO PRESTES;0;0;0;0;0;190;0;0;0
25021;1;IBITINGA;0;16;0;0;323;39;0;0;0
25057;1;IBITINGA;0;7;0;251;170;0;0;0;0
24922;1;ITAPOLIS;0;14;0;0;118;454;0;40;69
25136;1;ITAPOLIS;0;0;0;0;181;164;0;0;0
985338;1;ITAPOLIS;0;0;0;0;0;0;0;0;0
22056;1;TABATINGA;0;6;0;96;80;56;0;0;0
24909;1;TAQUARITINGA;0;6;0;0;285;0;0;0;0
985545;1;TAQUARITINGA;0;0;0;0;0;0;0;0;0
23619;1;BARRINHA;0;6;0;0;0;723;0;0;0
23985;1;JARDINOPOLIS;0;3;0;0;0;97;0;0;0
22755;1;PITANGUEIRAS;0;0;0;0;383;455;0;38;57
22559;1;PONTAL;0;0;0;0;102;60;0;0;0
22676;1;PONTAL;0;0;0;0;281;151;0;0;0
914356;1;PONTAL;0;21;0;0;241;286;0;41;99
7997;1;AGUDOS;0;26;0;0;219;48;0;0;0
26037;1;AGUDOS;0;6;0;0;276;59;0;0;0
905859;1;AGUDOS;0;0;0;0;432;286;0;0;0
100146;2;AVAI;7;0;0;16;9;3;2;0;2
25215;1;BAURU;0;7;0;622;0;0;0;0;0
25276;1;BAURU;0;30;0;0;337;674;0;69;102
25318;1;BAURU;0;16;0;308;547;0;0;0;0
25501;1;BAURU;0;0;0;0;259;142;0;0;0
25537;1;BAURU;0;22;0;0;285;425;0;0;0
25574;1;BAURU;0;14;0;235;330;0;0;0;0
40939;1;BAURU;0;33;0;543;524;422;0;0;0
42936;1;BAURU;0;11;0;0;339;256;0;0;0
49645;1;BAURU;0;11;0;0;351;121;0;0;0
49657;1;BAURU;0;19;0;225;361;320;0;0;0
900229;1;BAURU;0;19;0;0;402;253;0;0;0
900990;1;BAURU;0;8;0;0;377;270;0;0;0
901003;1;BAURU;0;10;0;0;213;162;0;0;0
901015;1;BAURU;0;16;5;0;191;58;0;0;0
917655;1;BAURU;0;5;0;189;0;0;0;0;0
564928;1;BAURU;0;0;0;0;29;18;0;0;0
25324;1;CABRALIA PAULISTA;0;1;0;0;216;102;0;0;9
25197;1;IACANGA;0;4;0;0;0;372;0;43;30
35841;1;LENCOIS PAULISTA;0;0;0;0;219;52;0;0;72
26136;1;PIRAJUI;0;19;0;0;407;533;0;0;0
453353;2;PIRAJUI;0;0;0;0;0;0;19;114;140
479305;2;PIRAJUI;0;0;0;0;0;0;35;107;131
25392;1;REGINOPOLIS;0;0;0;0;246;153;0;0;0
25719;1;BARIRI;0;8;0;0;238;544;0;0;104
25860;1;BARIRI;0;0;0;0;195;160;0;0;0
580065;1;BOCAINA;0;0;0;0;153;63;0;0;0
21805;1;BROTAS;0;24;0;0;345;218;0;0;0
25773;1;ITAJU;0;14;0;0;190;132;0;0;0
25781;1;JAU;0;34;0;0;429;276;0;0;28
25835;1;JAU;0;15;0;0;256;171;0;0;0
25847;1;JAU;0;10;0;0;351;146;0;0;0
496376;1;JAU;0;0;0;0;0;387;0;0;0
909300;1;JAU;0;0;0;0;266;100;0;0;0
985348;1;JAU;0;0;0;0;0;0;0;0;0
25665;1;PEDERNEIRAS;0;0;0;0;200;171;0;0;0
25689;1;PEDERNEIRAS;0;0;0;0;299;375;0;0;0
25914;1;BOREBI;0;0;0;0;0;114;0;0;0
